Store id,Cogs,Date,Market Size,Regional Performance,Marketing,Product Line,Product Type,Product,Profit,Sales,State,Target COGS,Target Profit,Target Sales,Other Expenses,Total Sales,Total Profit,ProftMargin,Marketing spend,Actual Variance,Cost of Goods Sold (COGS), ROI on Marketing,Product Category,COGS overview, Revenue (Sales)
559,211,01-11-2012,Major Market,West,59,Beans,Espresso,Caffe Latte,129,423,California,200,140,410,83,#REF!,#REF!,30%,59,13,11,2.186440678,High Profit,211,423
818,121,01-11-2012,Major Market,West,109,Beans,Espresso,Caffe Mocha,26,289,California,110,40,280,142,#REF!,#REF!,9%,109,9,11,0.23853211,Low Profit,121,289
213,81,01-11-2012,Major Market,West,22,Leaves,Herbal Tea,Chamomile,84,198,California,70,80,180,33,#REF!,#REF!,42%,22,18,11,3.818181818,Low Profit,81,198
213,225,01-11-2012,Major Market,West,69,Leaves,Herbal Tea,Lemon,174,490,California,210,160,450,91,#REF!,#REF!,36%,69,40,15,2.52173913,High Profit,225,490
213,118,01-11-2012,Major Market,West,33,Leaves,Tea,Darjeeling,128,290,California,80,110,210,44,#REF!,#REF!,44%,33,80,38,3.878787879,High Profit,118,290
801,82,01-11-2012,Small Market,West,31,Beans,Coffee,Decaf Irish Cream,38,184,Utah,90,60,210,64,#REF!,#REF!,21%,31,-26,-8,1.225806452,Low Profit,82,184
253,94,01-11-2012,Small Market,West,85,Beans,Coffee,Decaf Irish Cream,16,224,Washington,110,40,260,114,#REF!,#REF!,7%,85,-36,-16,0.188235294,Low Profit,94,224
503,181,01-11-2012,Small Market,West,50,Beans,Espresso,Decaf Espresso,108,363,Oregon,170,120,350,74,#REF!,#REF!,30%,50,13,11,2.16,High Profit,181,363
801,69,01-11-2012,Small Market,West,21,Beans,Coffee,Amaretto,39,150,Utah,80,50,170,42,#REF!,#REF!,26%,21,-20,-11,1.857142857,Low Profit,69,150
971,53,01-11-2012,Small Market,West,17,Beans,Coffee,Colombian,14,128,Oregon,60,40,150,61,#REF!,#REF!,11%,17,-22,-7,0.823529412,Low Profit,53,128
425,63,01-11-2012,Small Market,West,20,Beans,Coffee,Colombian,50,156,Washington,70,70,180,43,#REF!,#REF!,32%,20,-24,-7,2.5,Low Profit,63,156
775,15,01-11-2012,Small Market,West,4,Beans,Espresso,Caffe Mocha,9,39,Nevada,10,10,30,15,#REF!,#REF!,23%,4,9,5,2.25,Low Profit,15,39
435,101,01-11-2012,Small Market,West,33,Beans,Espresso,Caffe Mocha,85,231,Utah,90,90,220,45,#REF!,#REF!,37%,33,11,11,2.575757576,Low Profit,101,231
775,121,01-11-2012,Small Market,West,109,Leaves,Herbal Tea,Chamomile,26,289,Nevada,110,20,260,142,#REF!,#REF!,9%,109,29,11,0.23853211,Low Profit,121,289
206,130,01-11-2012,Small Market,West,42,Leaves,Herbal Tea,Chamomile,122,325,Washington,120,120,300,73,#REF!,#REF!,38%,42,25,10,2.904761905,High Profit,130,325
702,173,01-11-2012,Small Market,West,57,Leaves,Herbal Tea,Lemon,138,412,Nevada,160,130,380,101,#REF!,#REF!,33%,57,32,13,2.421052632,High Profit,173,412
971,88,01-11-2012,Small Market,West,29,Leaves,Herbal Tea,Lemon,70,200,Oregon,80,70,180,42,#REF!,#REF!,35%,29,20,8,2.413793103,Low Profit,88,200
702,113,01-11-2012,Small Market,West,36,Leaves,Herbal Tea,Mint,107,278,Nevada,100,100,250,58,#REF!,#REF!,38%,36,28,13,2.972222222,High Profit,113,278
702,228,01-11-2012,Small Market,West,75,Leaves,Tea,Darjeeling,196,532,Nevada,160,140,380,108,#REF!,#REF!,37%,75,152,68,2.613333333,High Profit,228,532
702,211,01-11-2012,Small Market,West,59,Leaves,Tea,Earl Grey,128,423,Nevada,150,80,300,84,#REF!,#REF!,30%,59,123,61,2.169491525,High Profit,211,423
971,78,01-11-2012,Small Market,West,25,Leaves,Tea,Earl Grey,62,197,Oregon,50,50,140,57,#REF!,#REF!,31%,25,57,28,2.48,Low Profit,78,197
702,245,01-11-2012,Small Market,West,93,Leaves,Tea,Green Tea,-340,32,Nevada,180,-280,0,127,#REF!,#REF!,-1063%,93,32,65,-3.655913978,Low Profit,245,32
971,102,01-11-2012,Small Market,West,31,Leaves,Tea,Green Tea,89,245,Oregon,70,70,170,54,#REF!,#REF!,36%,31,75,32,2.870967742,Low Profit,102,245
714,224,01-12-2012,Major Market,West,73,Beans,Coffee,Decaf Irish Cream,-149,192,California,260,-150,220,117,#REF!,#REF!,-78%,73,-28,-36,-2.04109589,Low Profit,224,192
209,247,01-12-2012,Major Market,West,81,Beans,Espresso,Decaf Espresso,216,576,California,240,210,550,113,#REF!,#REF!,38%,81,26,7,2.666666667,High Profit,247,576
951,127,01-12-2012,Major Market,West,40,Beans,Coffee,Amaretto,-88,102,California,150,-90,120,63,#REF!,#REF!,-86%,40,-18,-23,-2.2,Low Profit,127,102
707,279,01-12-2012,Major Market,West,97,Beans,Coffee,Colombian,271,699,California,330,350,830,149,#REF!,#REF!,39%,97,-131,-51,2.793814433,High Profit,279,699
916,250,01-12-2012,Major Market,West,70,Beans,Espresso,Caffe Latte,157,501,California,240,160,480,94,#REF!,#REF!,31%,70,21,10,2.242857143,High Profit,250,501
530,135,01-12-2012,Major Market,West,122,Beans,Espresso,Caffe Mocha,31,322,California,130,40,310,156,#REF!,#REF!,10%,122,12,5,0.254098361,Low Profit,135,322
626,86,01-12-2012,Major Market,West,24,Leaves,Herbal Tea,Chamomile,89,210,California,80,80,190,35,#REF!,#REF!,42%,24,20,6,3.708333333,Low Profit,86,210
415,241,01-12-2012,Major Market,West,74,Leaves,Herbal Tea,Lemon,188,525,California,220,170,480,96,#REF!,#REF!,36%,74,45,21,2.540540541,High Profit,241,525
916,123,01-12-2012,Major Market,West,34,Leaves,Tea,Darjeeling,134,302,California,90,110,220,45,#REF!,#REF!,44%,34,82,33,3.941176471,High Profit,123,302
435,68,01-12-2012,Small Market,West,25,Beans,Coffee,Decaf Irish Cream,26,153,Utah,80,50,180,59,#REF!,#REF!,17%,25,-27,-12,1.04,Low Profit,68,153
509,105,01-12-2012,Small Market,West,95,Beans,Coffee,Decaf Irish Cream,20,250,Washington,120,50,290,125,#REF!,#REF!,8%,95,-40,-15,0.210526316,Low Profit,105,250
971,153,01-12-2012,Small Market,West,42,Beans,Espresso,Decaf Espresso,87,306,Oregon,150,80,290,66,#REF!,#REF!,28%,42,16,3,2.071428571,Low Profit,153,306
253,80,01-12-2012,Small Market,West,24,Beans,Espresso,Decaf Espresso,51,176,Washington,70,60,170,45,#REF!,#REF!,29%,24,6,10,2.125,Low Profit,80,176
435,63,01-12-2012,Small Market,West,19,Beans,Coffee,Amaretto,36,139,Utah,70,50,160,40,#REF!,#REF!,26%,19,-21,-7,1.894736842,Low Profit,63,139
253,72,01-12-2012,Small Market,West,23,Beans,Coffee,Colombian,58,176,Washington,80,80,200,46,#REF!,#REF!,33%,23,-24,-8,2.52173913,Low Profit,72,176
775,16,01-12-2012,Small Market,West,4,Beans,Espresso,Caffe Mocha,10,41,Nevada,10,10,30,15,#REF!,#REF!,24%,4,11,6,2.5,Low Profit,16,41
435,94,01-12-2012,Small Market,West,31,Beans,Espresso,Caffe Mocha,77,214,Utah,90,70,200,43,#REF!,#REF!,36%,31,14,4,2.483870968,Low Profit,94,214
702,135,01-12-2012,Small Market,West,122,Leaves,Herbal Tea,Chamomile,32,322,Nevada,120,30,290,155,#REF!,#REF!,10%,122,32,15,0.262295082,Low Profit,135,322
509,115,01-12-2012,Small Market,West,37,Leaves,Herbal Tea,Chamomile,105,289,Washington,100,110,260,69,#REF!,#REF!,36%,37,29,15,2.837837838,High Profit,115,289
775,224,01-12-2012,Small Market,West,73,Leaves,Herbal Tea,Lemon,194,534,Nevada,210,170,490,116,#REF!,#REF!,36%,73,44,14,2.657534247,High Profit,224,534
541,81,01-12-2012,Small Market,West,26,Leaves,Herbal Tea,Lemon,66,185,Oregon,70,70,170,38,#REF!,#REF!,36%,26,15,11,2.538461538,Low Profit,81,185
775,127,01-12-2012,Small Market,West,40,Leaves,Herbal Tea,Mint,122,312,Nevada,120,120,290,63,#REF!,#REF!,39%,40,22,7,3.05,High Profit,127,312
702,247,01-12-2012,Small Market,West,81,Leaves,Tea,Darjeeling,215,576,Nevada,180,150,420,114,#REF!,#REF!,37%,81,156,67,2.654320988,High Profit,247,576
702,250,01-12-2012,Small Market,West,70,Leaves,Tea,Earl Grey,157,501,Nevada,180,100,360,94,#REF!,#REF!,31%,70,141,70,2.242857143,High Profit,250,501
971,88,01-12-2012,Small Market,West,29,Leaves,Tea,Earl Grey,73,221,Oregon,60,60,160,60,#REF!,#REF!,33%,29,61,28,2.517241379,Low Profit,88,221
775,294,01-12-2012,Small Market,West,111,Leaves,Tea,Green Tea,-408,31,Nevada,210,-320,0,145,#REF!,#REF!,-1316%,111,31,84,-3.675675676,Low Profit,294,31
503,134,01-12-2012,Small Market,West,41,Leaves,Tea,Green Tea,121,320,Oregon,90,100,230,65,#REF!,#REF!,38%,41,90,44,2.951219512,High Profit,134,320
435,20,01-12-2012,Small Market,West,7,Leaves,Tea,Green Tea,-15,45,Utah,10,0,30,40,#REF!,#REF!,-33%,7,15,10,-2.142857143,Low Profit,20,45
650,154,01-10-2013,Major Market,West,50,Beans,Coffee,Decaf Irish Cream,-174,139,California,220,-100,190,93,#REF!,#REF!,-125%,50,-51,-66,-3.48,Low Profit,154,139
415,257,01-10-2013,Major Market,West,84,Beans,Espresso,Decaf Espresso,334,637,California,230,240,550,116,#REF!,#REF!,52%,84,87,27,3.976190476,High Profit,257,637
909,122,01-10-2013,Major Market,West,39,Beans,Coffee,Amaretto,-110,116,California,170,-60,150,61,#REF!,#REF!,-95%,39,-34,-48,-2.820512821,Low Profit,122,116
818,260,01-10-2013,Major Market,West,91,Beans,Coffee,Colombian,367,693,California,380,470,960,143,#REF!,#REF!,53%,91,-267,-120,4.032967033,High Profit,260,693
714,239,01-10-2013,Major Market,West,66,Beans,Espresso,Caffe Latte,221,509,California,210,160,430,90,#REF!,#REF!,43%,66,79,29,3.348484848,High Profit,239,509
805,125,01-10-2013,Major Market,West,113,Beans,Espresso,Caffe Mocha,40,318,California,110,50,270,146,#REF!,#REF!,13%,113,48,15,0.353982301,Low Profit,125,318
925,108,01-10-2013,Major Market,West,30,Leaves,Herbal Tea,Chamomile,171,282,California,80,120,210,42,#REF!,#REF!,61%,30,72,28,5.7,High Profit,108,282
951,239,01-10-2013,Major Market,West,74,Leaves,Herbal Tea,Lemon,276,554,California,190,170,410,95,#REF!,#REF!,50%,74,144,49,3.72972973,High Profit,239,554
831,123,01-10-2013,Major Market,West,34,Leaves,Tea,Darjeeling,199,322,California,50,80,140,45,#REF!,#REF!,62%,34,182,73,5.852941176,High Profit,123,322
971,43,01-10-2013,Small Market,West,13,Beans,Coffee,Decaf Irish Cream,43,114,Oregon,50,80,150,35,#REF!,#REF!,38%,13,-36,-7,3.307692308,Low Profit,43,114
435,79,01-10-2013,Small Market,West,30,Beans,Coffee,Decaf Irish Cream,50,189,Utah,100,120,260,64,#REF!,#REF!,26%,30,-71,-21,1.666666667,Low Profit,79,189
206,96,01-10-2013,Small Market,West,87,Beans,Coffee,Decaf Irish Cream,25,245,Washington,140,100,330,117,#REF!,#REF!,10%,87,-85,-44,0.287356322,Low Profit,96,245
503,161,01-10-2013,Small Market,West,45,Beans,Espresso,Decaf Espresso,135,343,Oregon,140,110,290,70,#REF!,#REF!,39%,45,53,21,3,High Profit,161,343
360,80,01-10-2013,Small Market,West,24,Beans,Espresso,Decaf Espresso,71,185,Washington,60,80,150,46,#REF!,#REF!,38%,24,35,20,2.958333333,Low Profit,80,185
503,51,01-10-2013,Small Market,West,46,Beans,Coffee,Amaretto,-7,130,Oregon,70,50,170,76,#REF!,#REF!,-5%,46,-40,-19,-0.152173913,Low Profit,51,130
435,65,01-10-2013,Small Market,West,20,Beans,Coffee,Amaretto,53,151,Utah,90,90,200,41,#REF!,#REF!,35%,20,-49,-25,2.65,Low Profit,65,151
503,60,01-10-2013,Small Market,West,19,Beans,Coffee,Colombian,31,153,Oregon,80,90,210,63,#REF!,#REF!,20%,19,-57,-20,1.631578947,Low Profit,60,153
435,47,01-10-2013,Small Market,West,15,Beans,Coffee,Colombian,33,118,Utah,50,80,150,42,#REF!,#REF!,28%,15,-32,-3,2.2,Low Profit,47,118
360,68,01-10-2013,Small Market,West,21,Beans,Coffee,Colombian,83,178,Washington,90,110,230,43,#REF!,#REF!,47%,21,-52,-22,3.952380952,Low Profit,68,178
206,22,01-10-2013,Small Market,West,7,Beans,Espresso,Caffe Latte,15,54,Washington,10,20,30,19,#REF!,#REF!,28%,7,24,12,2.142857143,Low Profit,22,54
775,21,01-10-2013,Small Market,West,5,Beans,Espresso,Caffe Mocha,21,55,Nevada,10,20,30,17,#REF!,#REF!,38%,5,25,11,4.2,Low Profit,21,55
435,103,01-10-2013,Small Market,West,33,Beans,Espresso,Caffe Mocha,129,251,Utah,80,110,210,46,#REF!,#REF!,51%,33,41,23,3.909090909,High Profit,103,251
702,125,01-10-2013,Small Market,West,113,Leaves,Herbal Tea,Chamomile,39,318,Nevada,90,60,240,147,#REF!,#REF!,12%,113,78,35,0.345132743,Low Profit,125,318
360,125,01-10-2013,Small Market,West,41,Leaves,Herbal Tea,Chamomile,171,334,Washington,90,130,250,73,#REF!,#REF!,51%,41,84,35,4.170731707,High Profit,125,334
775,154,01-10-2013,Small Market,West,50,Leaves,Herbal Tea,Lemon,178,391,Nevada,120,120,290,93,#REF!,#REF!,46%,50,101,34,3.56,High Profit,154,391
541,90,01-10-2013,Small Market,West,29,Leaves,Herbal Tea,Lemon,108,218,Oregon,60,90,160,42,#REF!,#REF!,50%,29,58,30,3.724137931,High Profit,90,218
775,122,01-10-2013,Small Market,West,39,Leaves,Herbal Tea,Mint,169,318,Nevada,90,130,240,62,#REF!,#REF!,53%,39,78,32,4.333333333,High Profit,122,318
435,86,01-10-2013,Small Market,West,26,Leaves,Herbal Tea,Mint,-40,116,Utah,60,0,80,50,#REF!,#REF!,-34%,26,36,26,-1.538461538,Low Profit,86,116
775,257,01-10-2013,Small Market,West,84,Leaves,Tea,Darjeeling,332,637,Nevada,110,130,290,117,#REF!,#REF!,52%,84,347,147,3.952380952,High Profit,257,637
971,21,01-10-2013,Small Market,West,5,Leaves,Tea,Darjeeling,24,56,Oregon,0,20,20,16,#REF!,#REF!,43%,5,36,21,4.8,Low Profit,21,56
775,239,01-10-2013,Small Market,West,66,Leaves,Tea,Earl Grey,221,509,Nevada,110,80,230,90,#REF!,#REF!,43%,66,279,129,3.348484848,High Profit,239,509
702,255,01-10-2013,Small Market,West,96,Leaves,Tea,Green Tea,-539,22,Nevada,110,-170,0,129,#REF!,#REF!,-2450%,96,22,145,-5.614583333,Low Profit,255,22
435,25,01-10-2013,Small Market,West,9,Leaves,Tea,Green Tea,-18,60,Utah,0,10,20,43,#REF!,#REF!,-30%,9,40,25,-2,Low Profit,25,60
626,173,01-11-2013,Major Market,West,57,Beans,Coffee,Decaf Irish Cream,-188,156,California,200,-130,170,100,#REF!,#REF!,-121%,57,-14,-27,-3.298245614,Low Profit,173,156
213,228,01-11-2013,Major Market,West,75,Beans,Espresso,Decaf Espresso,292,567,California,220,190,510,107,#REF!,#REF!,51%,75,57,8,3.893333333,High Profit,228,567
916,113,01-11-2013,Major Market,West,36,Beans,Coffee,Amaretto,-83,124,California,130,-50,130,59,#REF!,#REF!,-67%,36,-6,-17,-2.305555556,Low Profit,113,124
213,249,01-11-2013,Major Market,West,87,Beans,Coffee,Colombian,349,664,California,290,310,740,139,#REF!,#REF!,53%,87,-76,-41,4.011494253,High Profit,249,664
951,211,01-11-2013,Major Market,West,59,Beans,Espresso,Caffe Latte,191,451,California,200,140,410,83,#REF!,#REF!,42%,59,41,11,3.237288136,High Profit,211,451
916,121,01-11-2013,Major Market,West,109,Beans,Espresso,Caffe Mocha,39,308,California,110,40,280,142,#REF!,#REF!,13%,109,28,11,0.357798165,Low Profit,121,308
760,81,01-11-2013,Major Market,West,22,Leaves,Herbal Tea,Chamomile,125,211,California,70,80,180,33,#REF!,#REF!,59%,22,31,11,5.681818182,High Profit,81,211
510,225,01-11-2013,Major Market,West,69,Leaves,Herbal Tea,Lemon,258,522,California,210,160,450,91,#REF!,#REF!,49%,69,72,15,3.739130435,High Profit,225,522
805,118,01-11-2013,Major Market,West,33,Leaves,Tea,Darjeeling,190,309,California,80,110,210,44,#REF!,#REF!,61%,33,99,38,5.757575758,High Profit,118,309
435,82,01-11-2013,Small Market,West,31,Beans,Coffee,Decaf Irish Cream,56,196,Utah,90,60,210,64,#REF!,#REF!,29%,31,-14,-8,1.806451613,Low Profit,82,196
509,94,01-11-2013,Small Market,West,85,Beans,Coffee,Decaf Irish Cream,24,239,Washington,110,40,260,114,#REF!,#REF!,10%,85,-21,-16,0.282352941,Low Profit,94,239
971,181,01-11-2013,Small Market,West,50,Beans,Espresso,Decaf Espresso,160,387,Oregon,170,120,350,74,#REF!,#REF!,41%,50,37,11,3.2,High Profit,181,387
435,69,01-11-2013,Small Market,West,21,Beans,Coffee,Amaretto,58,160,Utah,80,50,170,42,#REF!,#REF!,36%,21,-10,-11,2.761904762,Low Profit,69,160
541,53,01-11-2013,Small Market,West,17,Beans,Coffee,Colombian,21,136,Oregon,60,40,150,61,#REF!,#REF!,15%,17,-14,-7,1.235294118,Low Profit,53,136
253,63,01-11-2013,Small Market,West,20,Beans,Coffee,Colombian,74,166,Washington,70,70,180,43,#REF!,#REF!,45%,20,-14,-7,3.7,Low Profit,63,166
775,15,01-11-2013,Small Market,West,4,Beans,Espresso,Caffe Mocha,13,42,Nevada,10,10,30,15,#REF!,#REF!,31%,4,12,5,3.25,Low Profit,15,42
801,101,01-11-2013,Small Market,West,33,Beans,Espresso,Caffe Mocha,126,246,Utah,90,90,220,45,#REF!,#REF!,51%,33,26,11,3.818181818,High Profit,101,246
702,121,01-11-2013,Small Market,West,109,Leaves,Herbal Tea,Chamomile,39,308,Nevada,110,20,260,142,#REF!,#REF!,13%,109,48,11,0.357798165,Low Profit,121,308
206,130,01-11-2013,Small Market,West,42,Leaves,Herbal Tea,Chamomile,181,346,Washington,120,120,300,73,#REF!,#REF!,52%,42,46,10,4.30952381,High Profit,130,346
702,173,01-11-2013,Small Market,West,57,Leaves,Herbal Tea,Lemon,205,439,Nevada,160,130,380,101,#REF!,#REF!,47%,57,59,13,3.596491228,High Profit,173,439
541,88,01-11-2013,Small Market,West,29,Leaves,Herbal Tea,Lemon,104,213,Oregon,80,70,180,42,#REF!,#REF!,49%,29,33,8,3.586206897,High Profit,88,213
775,113,01-11-2013,Small Market,West,36,Leaves,Herbal Tea,Mint,159,296,Nevada,100,100,250,58,#REF!,#REF!,54%,36,46,13,4.416666667,High Profit,113,296
775,228,01-11-2013,Small Market,West,75,Leaves,Tea,Darjeeling,291,567,Nevada,160,140,380,108,#REF!,#REF!,51%,75,187,68,3.88,High Profit,228,567
702,211,01-11-2013,Small Market,West,59,Leaves,Tea,Earl Grey,190,451,Nevada,150,80,300,84,#REF!,#REF!,42%,59,151,61,3.220338983,High Profit,211,451
503,78,01-11-2013,Small Market,West,25,Leaves,Tea,Earl Grey,92,210,Oregon,50,50,140,57,#REF!,#REF!,44%,25,70,28,3.68,Low Profit,78,210
775,245,01-11-2013,Small Market,West,93,Leaves,Tea,Green Tea,-505,34,Nevada,180,-280,0,127,#REF!,#REF!,-1485%,93,34,65,-5.430107527,Low Profit,245,34
971,102,01-11-2013,Small Market,West,31,Leaves,Tea,Green Tea,132,261,Oregon,70,70,170,54,#REF!,#REF!,51%,31,91,32,4.258064516,High Profit,102,261
951,224,01-12-2013,Major Market,West,73,Beans,Coffee,Decaf Irish Cream,-221,205,California,260,-150,220,117,#REF!,#REF!,-108%,73,-15,-36,-3.02739726,Low Profit,224,205
209,247,01-12-2013,Major Market,West,81,Beans,Espresso,Decaf Espresso,321,614,California,240,210,550,113,#REF!,#REF!,52%,81,64,7,3.962962963,High Profit,247,614
209,127,01-12-2013,Major Market,West,40,Beans,Coffee,Amaretto,-131,109,California,150,-90,120,63,#REF!,#REF!,-120%,40,-11,-23,-3.275,Low Profit,127,109
530,279,01-12-2013,Major Market,West,97,Beans,Coffee,Colombian,402,745,California,330,350,830,149,#REF!,#REF!,54%,97,-85,-51,4.144329897,High Profit,279,745
949,250,01-12-2013,Major Market,West,70,Beans,Espresso,Caffe Latte,233,534,California,240,160,480,94,#REF!,#REF!,44%,70,54,10,3.328571429,High Profit,250,534
530,135,01-12-2013,Major Market,West,122,Beans,Espresso,Caffe Mocha,46,343,California,130,40,310,156,#REF!,#REF!,13%,122,33,5,0.37704918,Low Profit,135,343
916,86,01-12-2013,Major Market,West,24,Leaves,Herbal Tea,Chamomile,132,224,California,80,80,190,35,#REF!,#REF!,59%,24,34,6,5.5,High Profit,86,224
661,241,01-12-2013,Major Market,West,74,Leaves,Herbal Tea,Lemon,279,559,California,220,170,480,96,#REF!,#REF!,50%,74,79,21,3.77027027,High Profit,241,559
323,123,01-12-2013,Major Market,West,34,Leaves,Tea,Darjeeling,199,322,California,90,110,220,45,#REF!,#REF!,62%,34,102,33,5.852941176,High Profit,123,322
801,68,01-12-2013,Small Market,West,25,Beans,Coffee,Decaf Irish Cream,39,163,Utah,80,50,180,59,#REF!,#REF!,24%,25,-17,-12,1.56,Low Profit,68,163
206,105,01-12-2013,Small Market,West,95,Beans,Coffee,Decaf Irish Cream,30,266,Washington,120,50,290,125,#REF!,#REF!,11%,95,-24,-15,0.315789474,Low Profit,105,266
971,153,01-12-2013,Small Market,West,42,Beans,Espresso,Decaf Espresso,129,326,Oregon,150,80,290,66,#REF!,#REF!,40%,42,36,3,3.071428571,High Profit,153,326
360,80,01-12-2013,Small Market,West,24,Beans,Espresso,Decaf Espresso,76,188,Washington,70,60,170,45,#REF!,#REF!,40%,24,18,10,3.166666667,Low Profit,80,188
435,63,01-12-2013,Small Market,West,19,Beans,Coffee,Amaretto,53,148,Utah,70,50,160,40,#REF!,#REF!,36%,19,-12,-7,2.789473684,Low Profit,63,148
360,72,01-12-2013,Small Market,West,23,Beans,Coffee,Colombian,86,188,Washington,80,80,200,46,#REF!,#REF!,46%,23,-12,-8,3.739130435,Low Profit,72,188
775,16,01-12-2013,Small Market,West,4,Beans,Espresso,Caffe Mocha,15,44,Nevada,10,10,30,15,#REF!,#REF!,34%,4,14,6,3.75,Low Profit,16,44
435,94,01-12-2013,Small Market,West,31,Beans,Espresso,Caffe Mocha,114,228,Utah,90,70,200,43,#REF!,#REF!,50%,31,28,4,3.677419355,High Profit,94,228
702,135,01-12-2013,Small Market,West,122,Leaves,Herbal Tea,Chamomile,47,343,Nevada,120,30,290,155,#REF!,#REF!,14%,122,53,15,0.385245902,Low Profit,135,343
253,115,01-12-2013,Small Market,West,37,Leaves,Herbal Tea,Chamomile,156,308,Washington,100,110,260,69,#REF!,#REF!,51%,37,48,15,4.216216216,High Profit,115,308
702,224,01-12-2013,Small Market,West,73,Leaves,Herbal Tea,Lemon,288,569,Nevada,210,170,490,116,#REF!,#REF!,51%,73,79,14,3.945205479,High Profit,224,569
503,81,01-12-2013,Small Market,West,26,Leaves,Herbal Tea,Lemon,98,197,Oregon,70,70,170,38,#REF!,#REF!,50%,26,27,11,3.769230769,Low Profit,81,197
775,127,01-12-2013,Small Market,West,40,Leaves,Herbal Tea,Mint,181,332,Nevada,120,120,290,63,#REF!,#REF!,55%,40,42,7,4.525,High Profit,127,332
775,247,01-12-2013,Small Market,West,81,Leaves,Tea,Darjeeling,319,614,Nevada,180,150,420,114,#REF!,#REF!,52%,81,194,67,3.938271605,High Profit,247,614
775,250,01-12-2013,Small Market,West,70,Leaves,Tea,Earl Grey,233,534,Nevada,180,100,360,94,#REF!,#REF!,44%,70,174,70,3.328571429,High Profit,250,534
971,88,01-12-2013,Small Market,West,29,Leaves,Tea,Earl Grey,108,236,Oregon,60,60,160,60,#REF!,#REF!,46%,29,76,28,3.724137931,High Profit,88,236
775,294,01-12-2013,Small Market,West,111,Leaves,Tea,Green Tea,-605,33,Nevada,210,-320,0,145,#REF!,#REF!,-1833%,111,33,84,-5.45045045,Low Profit,294,33
503,134,01-12-2013,Small Market,West,41,Leaves,Tea,Green Tea,180,341,Oregon,90,100,230,65,#REF!,#REF!,53%,41,111,44,4.390243902,High Profit,134,341
435,20,01-12-2013,Small Market,West,7,Leaves,Tea,Green Tea,-22,48,Utah,10,0,30,40,#REF!,#REF!,-46%,7,18,10,-3.142857143,Low Profit,20,48
